1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
2	2	2
2	2	3
2	2	2
2	2	2
2	2	2
3	3	3
3	3	3
3	3	3
3	3	4
3	3	5
4	4	4
4	4	5
4	4	4
4	4	6
4	4	4
5	5	7
5	5	7
5	5	7
5	5	6
5	5	7
6	6	6
6	6	7
6	6	7
6	6	11
6	6	6
7	7	8
7	7	9
7	7	15
7	7	8
7	7	12
8	8	10
8	8	12
8	8	12
8	8	11
8	8	10
9	9	13
9	9	13
9	9	11
9	9	12
9	9	14
10	10	22
10	10	13
10	10	15
10	10	12
10	10	12
20	20	22
20	20	23
20	20	25
20	20	25
20	20	27
30	30	42
30	30	48
30	30	41
30	30	45
30	30	37
40	40	50
40	40	56
40	40	45
40	40	59
40	40	54
50	50	61
50	50	71
50	50	68
50	50	65
50	50	75
60	60	76
60	60	94
60	60	79
60	60	79
60	60	90
70	70	99
70	70	97
70	70	86
70	70	95
70	70	85
80	80	108
80	80	102
80	80	104
80	80	120
80	80	113
90	90	124
90	90	134
90	90	126
90	90	117
90	90	122
100	100	138
100	100	131
100	100	146
100	100	132
100	100	130
200	200	275
200	200	271
200	200	291
200	200	277
200	200	278
300	300	431
300	300	400
300	299	402
300	300	425
300	300	408
400	400	561
400	400	570
400	400	554
400	400	533
400	400	552
500	500	682
500	500	703
500	500	667
500	500	698
500	500	694
600	599	834
600	599	816
600	599	834
600	599	817
600	599	806
700	698	940
700	698	977
700	698	970
700	698	937
700	699	961
800	799	1094
800	799	1099
800	800	1106
800	801	1143
800	800	1102
900	898	1256
900	900	1243
900	900	1211
900	897	1239
900	899	1220
1000	999	1353
1000	1000	1406
1000	1000	1356
1000	1000	1366
1000	998	1339
2000	1998	2748
2000	2000	2798
2000	2001	2694
2000	1999	2796
2000	1998	2788
3000	2995	4154
3000	2993	4206
3000	2998	4179
3000	2998	4137
3000	2996	4233
4000	3995	5565
4000	4002	5539
4000	3994	5604
4000	4011	5590
4000	4000	5510
5000	5002	6977
5000	4994	6924
5000	5000	6914
5000	5006	6953
5000	5000	6876
6000	6004	8394
6000	6006	8290
6000	6004	8275
6000	6011	8362
6000	6008	8335
7000	6999	9671
7000	6997	9723
7000	7007	9766
7000	6986	9595
7000	7007	9926
8000	8000	11116
8000	7991	11083
8000	8013	11014
8000	8009	11135
8000	7999	11011
9000	8998	12468
9000	8999	12446
9000	8995	12516
9000	9003	12529
9000	8993	12485
10000	9987	13978
10000	10009	13836
10000	9999	13874
10000	9987	13717
10000	9980	13848
20000	20051	27529
20000	20018	27587
20000	20025	27734
20000	20013	27614
20000	20032	27494
30000	29969	41598
30000	29986	41471
30000	29990	41560
30000	30042	41615
30000	29997	41706
40000	40067	55399
40000	39929	55192
40000	39940	55672
40000	39978	55577
40000	40064	55421
50000	49946	69194
50000	49933	69224
50000	49842	69416
50000	49809	69283
50000	50027	69748
60000	60004	83200
60000	59981	83173
60000	59893	82713
60000	59907	82650
60000	59844	82938
70000	69920	97106
70000	69854	97247
70000	69971	96814
70000	70036	97040
70000	69926	96805
80000	80023	111094
80000	79969	111370
80000	79923	110854
80000	79885	110770
80000	80068	110899
90000	90083	124671
90000	89999	124654
90000	90041	124815
90000	90054	124896
90000	89891	124910
100000	99894	138744
100000	100225	138450
100000	99925	138006
100000	100074	138574
100000	99945	138473
200000	199453	277770
200000	199777	277332
200000	200019	276815
200000	200633	277783
200000	199730	277120
